CellV [A^3],Df,NASA [m^2/cm^3],total_SA_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-3-all,mc_CRY-T-1-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-chi-3-all,lc-Z-0-all,lc-Z-2-all,lc-T-1-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,D_func-chi-1-all,D_func-chi-3-all,D_func-Z-2-all,D_func-T-3-all,D_func-S-1-all,f-lig-T-1,sum-D_lc-Z-1-all,sum-D_lc-Z-3-all,sum-D_lc-T-2-all,sum-D_lc-alpha-1-all,sum-func-T-3-all,sum-D_func-chi-2-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-f-lig-T-1,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,temperature,time,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category
19072.0,4.37686,0.0,1779.45,0.807954,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,21.66,5568,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.0,6.0,12.0,-6.0,-18.0,0.0,0.0,0.0,0.0,7116,-1.002,0.9,0.000523286,-30.79196442,9.55e-05,2.001386415,7.258899148,-4.020180845,85,48,6228,962,0,313,-0.110283159,-0.089079437,0.295377468,2
1541.69,6.50668,0.0,1367.43,0.295922,1.4884,25.1808,43.8468,4356.0,5544.0,72.0,2.7889,5.4,5.9536,12672,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,8.0,16.0,-8.0,-24.0,0.0,0.0,0.0,0.0,864,-0.571,2.02,0.000380087,-34.22249064,1.19e-05,2.793700139,2.861578331,-4.922821118,60,168,6228,702,0,944,0.223050174,-0.043033435,0.059121099,2
8086.64,2.96147,169.04,169.04,0.0480604,2.7225,22.044,45.3255,900.0,1680.0,36.0,1.7161,2.7,21.78,7440,19.336,56.5,105.0,7.5,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,10.5376,83.25,1.1225,2.69,8.0,-2.25,0.055,507.0,16.0,68.0,-8.0,-55.2,182.0,17.68,-8.0,-6.0,4056,-0.538,1.239,4.78e-05,-27.82773941,8.69e-06,0.622764545,1.070495309,-5.060845308,85,72,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
6828.29,2.92143,307.94,307.94,0.133688,3.7249,23.4688,73.34,2209.0,2632.0,48.0,1.6384,4.08,29.7992,10528,21.128,49.0,98.0,12.0,54.76,0.98,2.17,-2.0,1.0,-0.04,-2.0,3.61,315.0,-2.4375,-5.3125,91.5,26.75,1.4625,488.0,32.0,208.0,0.0,-124.8,1288.0,-76.6,20.0,204.0,7808,-1.159,1.182,0.000170025,-29.24836226,7.85e-05,1.29320222,2.552362778,-4.10536166,176,72,962,887,0,0,-0.110283159,0.083073132,-0.129610464,1
1757.36,3.16769,408.067,408.067,0.101989,1.5376,29.8592,48.8312,4624.0,6256.0,112.0,2.7225,5.28,6.1504,15232,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,15.8404,54.0,1.43,4.29,6.0,-6.0,-0.06,192.0,12.0,24.0,-12.0,-36.0,60.0,17.16,-12.0,-24.0,1152,-0.572,1.981,0.593152,-61.05234475,4.79e-06,2.986175777,1.084336798,-5.320085385,140,24,962,6228,702,0,-0.110283159,0.083073132,-0.129610464,1
2674.13,3.67807,546.955,546.955,0.113696,3.61,27.2384,100.6392,841.0,3375.6,54.4,1.9044,2.996,18.05,4814,10.75413333,59.0,131.5238095,5.0,36.98,0.771428571,0.931428571,-2.285714286,-1.80952381,-0.105714286,-1.923809524,9.489104762,166.1428571,0.676190476,2.0,8.571428571,3.571428571,0.020952381,181.4285714,-8.0,20.0,-9.333333333,-54.6,109.5,12.6,5.0,22.0,1270,-0.475,0.908,7.2e-05,-25.84594881,8.17e-06,0.703783539,1.374734226,-5.087559522,120,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
3449.39,5.99614,0.0,2154.5,0.79509,2.7225,21.384,66.5445,900.0,2820.0,48.0,1.7161,2.74,21.78,7200,29.56,54.0,121.3333333,7.666666667,45.87,0.623333333,2.926666667,-1.333333333,-1.333333333,-0.026666667,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.6666667,8.0,88.0,-20.0,-27.6,0.0,0.0,0.0,0.0,1768,-0.948,1.178,5.46e-05,-23.28552825,1.05e-05,0.744397321,4.521517931,-4.979746476,130,72,6228,702,0,0,-0.110283159,-0.089079437,0.295377468,1
3711.81,5.082,0.0,764.705,0.156937,2.7225,22.704,50.25075,900.0,2130.0,44.0,1.7161,2.76,43.56,15360,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,366.0,16.0,32.0,-16.0,-48.0,48.0,7.12,-16.0,-16.0,2928,-0.791,1.23,0.000466582,-36.51228514,1.71e-05,2.272302597,1.833256907,-4.766384636,130,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
5585.45,5.19255,0.0,2158.91,0.565289,2.7225,22.704,63.7065,900.0,2700.0,41.0,1.7161,1.62,43.56,15360,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,2928,-0.953,1.215,0.000529677,-32.44652556,1.26e-05,3.305677636,4.381469496,-4.899577756,110,80,962,0,0,944,-0.110283159,-0.003003152,0.082883502,2
4378.57,7.10452,0.0,900.761,0.249626,2.7225,27.06,56.5125,900.0,2400.0,80.0,1.7161,4.32,10.89,4560,16.524,56.5,189.0,41.5,41.425,1.18,1.38,-3.0,-1.5,-0.05,-10.8,4.6208,21.0,0.245,0.98,1.0,-4.0,-0.01,905.0,10.0,12.0,-6.0,-35.4,24.0,1.96,-4.0,-8.0,3620,-0.704,1.234,1.64e-05,-18.95617944,5.62e-06,0.25583531,2.056241508,-5.250547382,100,24,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
3727.66,4.18445,0.0,392.446,0.0868981,3.5344,35.7576,72.7936,729.0,2322.0,105.0,1.5876,3.89,56.5504,18144,15.536,56.5,112.0,6.3,41.425,0.641,1.401,-1.4,-2.5,-0.028,-4.76,5.5928,39.25,0.1725,1.0,1.0,-1.0,-0.0075,201.0,22.4,62.4,-22.4,-72.96,84.0,7.3,-4.0,-12.0,3216,-0.783,1.16,0.00362989,-42.53022946,9.43e-06,2.01861539,1.237745198,-5.025708043,180,72,962,0,0,8471,-0.110283159,0.083073132,-0.129610464,0
3399.59,5.42911,0.0,1309.5,0.397113,2.4025,35.402,31.806,625.0,1200.0,98.0,1.9321,2.48,9.61,4900,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,216.0,8.0,16.0,-8.0,-24.0,24.0,3.56,-8.0,-8.0,864,-0.504,1.321,4.83e-05,-19.58359808,1.61e-05,0.666383538,3.172178849,-4.792419485,80,48,962,6228,0,0,-0.110283159,-0.080413181,-0.105657662,1
3875.3,8.28484,0.0,1192.07,0.348551,1.21,26.488,35.75,4225.0,4940.0,114.0,2.8224,5.46,4.84,14560,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,3.56,4.0,-8.0,-0.04,738.0,8.0,16.0,-8.0,-24.0,48.0,7.12,-8.0,-16.0,2952,-0.576,2.111,0.0003887,-36.21737235,1e-05,1.413738034,3.0733766,-4.998460985,80,48,962,6228,702,0,0.556383507,0.057565351,-0.282595179,1
20733.2,8.58384,0.0,1851.39,2.46885,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,43.32,11136,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,5328,-0.422,0.911,1.11e-05,-10.41866588,5.74e-06,0.171016234,3.258588211,-5.241287142,85,48,1049,6228,13387,0,0.389716841,-0.144064935,-0.210254069,1
2995.44,3.32184,357.268,357.268,0.0983187,2.8561,31.00586667,53.98986667,2304.0,3584.0,58.66666667,2.1904,3.786666667,17.1366,12288,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,8.0,16.0,-8.0,-24.0,0.0,0.0,0.0,0.0,960,-0.584,1.249,0.000167301,-28.35040871,2.26e-05,1.315889746,2.129109471,-4.646378012,100,72,962,6228,0,313,-0.110283159,-0.221660742,-0.20352036,2
4539.51,8.86897,0.0,1162.1,0.374322,1.44,35.016,45.12,4096.0,5632.0,216.0,2.8561,3.68,5.76,17408,19.17713333,57.15555556,102.2222222,5.933333333,52.43666667,0.237333333,1.516,-0.533333333,-2.044444444,-0.010666667,-4.533333333,9.2416,87.5,1.4,3.22,3.0,0.0,0.15,612.0,3.2,32.8,-9.066666667,-9.6,201.0,8.82,0.0,-9.0,3672,-0.477,1.412,0.00361472,-45.94683467,5.85e-06,1.447058259,2.331655917,-5.232634832,110,72,962,6228,0,0,-0.110283159,-0.006328263,0.131958321,1
1458.98,5.1443,72.6604,621.4394,0.1679303,3.61,13.072,22.762,841.0,812.0,8.0,1.9044,1.22,28.88,3712,25.112,64.0,112.0,3.0,28.09,0.89,3.02,-2.0,-6.0,-0.04,-6.0,11.8336,48.0,0.89,3.02,2.0,-6.0,-0.04,304.0,8.0,44.0,-12.0,-24.0,36.0,3.56,-8.0,-12.0,1216,-0.423,0.881,8.22e-05,-29.44080193,3.88e-06,0.794769991,1.340895398,-5.411462754,25,252,962,0,0,14797,-0.110283159,0.083073132,-0.129610464,0
19207.3,11.55698,0.0,1722.89,1.64189,2.7225,22.704,59.4594,900.0,2520.0,44.8,1.7161,2.64,54.45,19200,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.8896,80.25,1.5875,3.175,3.5,2.0,0.245,372.0,32.0,64.0,-32.0,-96.0,528.0,27.08,16.0,-8.0,5952,-1.17,1.24,0.000100569,-31.70514836,4.71e-06,0.924913213,2.490521184,-5.327294555,85,16,12051,0,0,0,-0.110283159,-0.097046499,0.394733864,1
2033.35,4.43835,0.0,998.235,0.24078,2.4025,24.88266667,44.24733333,625.0,1666.666667,44.0,1.9321,2.48,14.415,5600,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.2416,91.0,0.49,3.64,3.0,-2.0,-0.02,380.0,8.0,16.0,-8.0,-24.0,112.0,5.88,-4.0,-12.0,1520,-0.505,1.286,0.0228957,-46.36140528,1.97e-05,3.210029927,2.96589005,-4.705170177,65,48,962,0,0,0,0.223050174,0.011519349,-0.04633881,1
5590.16,2.81125,625.705,625.705,0.199088,2.7225,18.876,43.2795,900.0,1470.0,30.5,1.7161,2.7,43.56,12720,19.77155556,55.66666667,104.2222222,8.0,42.90666667,0.94,1.918888889,-2.0,-1.666666667,-0.04,-3.777777778,7.889066667,32.0,0.593333333,1.186666667,1.333333333,-2.666666667,-0.026666667,158.0,48.0,189.3333333,-21.33333333,-168.0,96.0,14.24,-32.0,-32.0,3792,-0.455,1.212,0.0118646,-44.3157852,3.87e-05,3.926041923,3.587340849,-4.412715684,85,12,702,6228,0,0,0.889716841,0.040564351,-0.304783433,1
4535.3,6.22752,0.0,2093.57,0.804289,2.7225,19.866,34.59225,900.0,1470.0,25.0,1.7161,1.89,21.78,6720,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.5376,52.0,1.53,1.87,2.0,-2.0,0.35,1134.0,4.0,8.0,-4.0,-12.0,42.0,1.87,2.0,-2.0,2268,-0.525,1.243,0.000317771,-30.14223775,1.21e-05,2.811276792,5.147868784,-4.916085497,85,72,962,31374,0,0,-0.110283159,0.083073132,-0.129610464,1
7812.86,6.30843,0.0,1805.72,0.630557,2.8561,22.5784,30.4876,2304.0,1632.0,36.0,2.1904,2.84,11.4244,5952,18.44,60.25,108.5,5.25,34.7575,0.9125,1.8775,-2.0,-2.75,-0.04,-5.0,10.5376,66.0,0.935,2.955,3.0,-3.5,-0.04,606.0,8.0,25.0,-6.0,-25.8,80.0,5.7,-8.0,-12.0,2424,-0.418,1.192,0.000275251,-30.04617337,1.28e-05,2.456450103,4.625189381,-4.892918981,180,96,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
2060.96,4.95516,0.0,861.704,0.177553,1.21,34.056,28.182,3249.0,3420.0,216.0,2.8561,5.52,2.42,8208,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,4.0,8.0,-4.0,-12.0,0.0,0.0,0.0,0.0,1044,-0.505,1.626,0.000272483,-32.01596474,3.26e-05,2.28065405,2.553015272,-4.487327608,120,24,6228,0,0,313,0.389716841,-0.020010434,-0.059007085,2
1867.49,4.1551,0.0,508.859,0.135475,3.5344,24.86613333,42.02426667,729.0,1116.0,42.66666667,1.5876,2.286666667,10.6032,2484,19.336,56.5,105.0,7.5,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,10.5376,95.0,1.328333333,3.77,23.5,2.333333333,-0.056666667,504.0,8.0,34.0,-4.0,-27.6,104.6666667,17.64,-10.66666667,16.66666667,2016,-0.483,1.131,0.00302649,-45.74692202,7.49e-06,2.842474364,1.588300715,-5.125787888,130,48,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0
10616.3,6.75088,0.0,2252.48,0.972769,3.1684,48.9856,18.156,2401.0,1176.0,128.0,2.0164,2.6,19.0104,18816,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,5328,-0.48,2.07,4.44e-05,-19.19156668,1.76e-05,0.578505438,5.786067043,-4.75359006,130,24,962,31275,6228,944,-0.110283159,0.083073132,-0.129610464,2
3095.82,3.42264,55.9324,55.9324,0.0481485,2.8561,28.392,48.57905,2304.0,2832.0,57.0,2.1904,3.905,22.8488,14976,18.80746667,59.0,107.3333333,6.0,36.98,0.92,1.89,-2.0,-1.666666667,-0.04,-4.666666667,4.4376,128.0,0.04,-1.786666667,26.66666667,4.0,0.333333333,233.3333333,24.0,4.0,-16.0,-79.2,96.0,0.96,-16.0,-32.0,2800,-0.486,1.232,0.00698357,-46.29633533,8.13e-06,1.590660417,1.424061466,-5.08997837,120,72,31374,0,0,0,0.389716841,-0.023335545,-0.009932266,1
4055.52,6.68804,76.7821,1656.2021,0.4035236,3.61,23.541,42.978,841.0,2088.0,40.0,1.9044,1.83,57.76,45936,18.6864,61.0,109.2,4.8,33.424,0.908,1.718,-2.0,-3.8,-0.04,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,16.0,30.4,-12.8,-50.88,0.0,0.0,0.0,0.0,1392,-0.558,0.909,8.52e-05,-33.01419017,1.06e-05,0.536919584,1.770237455,-4.97510404,85,48,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2
5186.13,4.42359,11.1471,2117.3971,0.67385047,2.8561,23.2544,40.4924,2304.0,2688.0,32.0,2.1904,2.84,8.5683,4608,21.0872,64.0,112.0,3.0,28.09,0.89,1.896666667,-2.0,-4.0,-0.04,-6.0,11.8336,60.0,1.1125,3.4175,5.25,-1.75,-0.05,314.0,8.0,22.66666667,-9.333333333,-24.0,45.0,7.47,-9.0,-11.0,1256,-0.781,1.256,3.99e-05,-21.9514718,7.84e-06,0.64262749,3.342933523,-5.105718837,100,72,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1
14945.7,4.17251,113.22,598.025,0.1353725,3.5344,31.33333333,61.60446667,729.0,2322.0,61.83333333,1.5876,2.885,84.8256,25056,16.50933333,59.0,107.3333333,5.333333333,36.98,0.756666667,1.63,-1.666666667,-2.666666667,-0.033333333,-4.333333333,8.997333333,66.0,0.935,1.776666667,5.666666667,-0.666666667,-0.04,253.3333333,40.0,120.0,-40.0,-127.2,264.0,31.96,-24.0,24.0,6080,-0.508,1.173,0.00859045,-51.95079885,4.48e-05,2.64382277,2.694361946,-4.348610518,160,72,962,6342,0,0,-0.110283159,0.083073132,-0.129610464,1
7951.45,4.61788,0.0,1319.43,0.357636,1.828416667,23.65573333,52.21583333,1252.5,2853.333333,76.33333333,2.5363,3.91,21.941,15872,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,1.972266667,8.0,0.148333333,0.296666667,0.333333333,-0.666666667,-0.006666667,192.0,24.0,48.0,-24.0,-72.0,12.0,1.78,-4.0,-4.0,2304,-0.479,1.24,7.26e-05,-21.21739671,2.39e-05,0.999148641,4.234702432,-4.620770649,150,96,31374,887,0,14798,-0.110283159,0.083073132,-0.129610464,0
1828.03,4.8064,0.348487,975.380487,0.319224,2.8561,29.068,34.6788,2304.0,2304.0,50.0,2.1904,2.84,5.7122,3840,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.09302857,60.28571429,1.155714286,2.92,2.285714286,-2.285714286,0.068571429,636.0,4.0,8.0,-4.0,-12.0,34.85714286,2.111428571,-1.714285714,-2.857142857,1272,-0.358,1.248,7.9e-05,-23.52616874,1.39e-05,1.018583012,3.667249319,-4.855808888,85,72,962,6228,0,944,-0.110283159,-0.003003152,0.082883502,2
20813.0,8.53557,18.5791,1115.3291,0.3313414,2.7225,20.064,48.114,900.0,2040.0,47.33333333,1.7161,4.23,130.68,40320,9.044,49.0,114.3333333,8.888888889,54.76,0.952777778,0.571666667,-0.666666667,-0.453703704,-0.038888889,-6.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.1111111,140.0,84.0,-40.0,-546.0,0.0,0.0,0.0,0.0,11528,-0.294,1.177,7.1e-05,-27.92160664,1.65e-05,0.577397342,1.94593393,-4.782060943,150,120,241,0,0,0,-0.110283159,-0.916926868,-0.289658735,1
6463.87,5.78841,0.0,775.965,0.209919,3.5344,34.2912,84.1864,729.0,2160.0,108.0,1.5876,5.92,10.6032,3402,28.49493333,49.0,121.3333333,11.33333333,54.76,0.816666667,1.773333333,-1.666666667,0.0,-0.033333333,-6.2,9.2416,87.5,0.735,1.47,2.0,-3.0,-0.03,332.0,10.0,56.0,-8.0,-39.0,120.0,5.88,-9.0,-12.0,1992,-0.252,1.122,1.62e-05,-18.36499246,8.71e-06,0.252253386,2.50344273,-5.059806866,130,24,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
9001.66,10.18861,0.0,1321.99,0.537556,1.21,30.272,54.67,3249.0,6612.0,160.0,2.8561,5.52,3.63,10944,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,6.0,12.0,-6.0,-18.0,0.0,0.0,0.0,0.0,1998,-0.502,1.664,0.00028878,-35.56013289,5.7e-06,1.455594768,2.832318842,-5.243803733,80,48,962,6228,887,0,-0.110283159,0.083073132,-0.129610464,1
3185.29,3.77144,0.0,675.434,0.196327,3.5344,32.336,73.3106,729.0,2457.0,60.0,1.5876,2.205,56.5504,17280,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,1920,-0.535,1.187,0.00233643,-39.98316803,2.05e-05,3.315018258,2.959025361,-4.688191061,85,48,962,0,0,0,0.389716841,0.061818741,-0.217196949,1
15093.3,4.28149,0.0,615.844,0.129898,2.8561,24.8092,46.79328333,2304.0,2320.0,52.0,2.1904,4.141666667,34.2732,19584,19.28622222,56.70833333,105.1944444,7.375,41.05458333,0.93375,1.969583333,-2.0,-1.569444444,-0.04,-4.055555556,6.902933333,28.0,0.519166667,1.038333333,1.166666667,-2.333333333,-0.023333333,296.5,48.0,201.0,-24.66666667,-165.0,84.0,12.46,-28.0,-28.0,7116,-0.52,1.22,5.04e-05,-24.82650975,1.2e-05,0.534762765,1.690827212,-4.920442528,75,48,702,0,0,0,0.556383507,-0.002650245,-0.104729799,1
2423.3,4.01094,0.0,496.62,0.137922,2.7225,18.876,44.49225,900.0,1515.0,30.5,1.7161,2.7,10.89,3180,16.3024,58.0,109.2,6.6,38.758,0.926,1.6,-2.0,-2.4,-0.04,-2.84,10.7968,79.2,1.122,2.916,6.3,0.6,-0.048,522.0,10.0,26.0,-6.0,-33.6,94.5,8.865,-6.0,1.5,2610,-0.546,1.211,0.00208697,-41.86291475,2.94e-05,1.855768274,1.990105019,-4.531742788,120,24,679,962,6228,8471,0.389716841,-0.150620593,0.086608361,0
804.078,2.47871,386.304,386.304,0.120321,1.5376,31.9176,27.5032,4624.0,3536.0,160.0,2.7225,3.52,3.0752,8160,19.02866667,57.77777778,103.1111111,5.666666667,50.22333333,0.296666667,1.54,-0.666666667,-2.222222222,-0.013333333,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2.0,16.0,-4.666666667,-6.0,0.0,0.0,0.0,0.0,576,-0.508,1.535,0.0491,-50.71941714,3.36e-05,2.483308533,2.001844141,-4.473531488,140,24,962,6228,702,0,-0.110283159,0.083073132,-0.129610464,1
2314.44,2.56022,242.514,242.514,0.095075,3.5344,24.3648,58.2424,729.0,1512.0,40.0,1.5876,2.94,14.1376,3240,18.73866667,59.0,107.3333333,6.0,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,11.8336,64.0,1.186666667,3.496666667,8.0,-4.666666667,-0.053333333,389.3333333,12.0,42.0,-8.0,-39.6,104.0,13.86,-14.0,-12.0,2336,-0.479,1.136,0.000486609,-32.71857108,3.07e-05,1.684794039,1.731197925,-4.512584444,105,72,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1
2107.07,4.05594,0.0,684.636,0.194606,3.6481,34.8384,85.5298,784.0,2240.0,108.0,1.4641,5.32,10.9443,3528,28.49493333,49.0,121.3333333,11.33333333,54.76,0.816666667,1.773333333,-1.666666667,0.0,-0.033333333,-6.2,9.2416,87.5,0.735,1.47,2.0,-3.0,-0.03,332.0,10.0,56.0,-8.0,-39.0,120.0,5.88,-9.0,-12.0,1992,-0.29,1.055,0.000128438,-28.99194779,1.72e-05,1.140956495,2.602584791,-4.763427472,120,48,6342,887,0,0,0.389716841,-0.242915133,-0.291106844,1
33902.1,10.38341,0.0,1725.75,1.41657,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,86.64,22272,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.5376,69.5,1.355,3.775,2.5,-1.0,0.15,810.0,32.0,64.0,-32.0,-96.0,416.0,18.88,0.0,-16.0,12960,-0.449,0.912,2.52e-05,-16.58162707,9.37e-06,0.370037034,3.921280481,-5.028242797,70,48,0,0,0,944,-0.110283159,0.083073132,-0.129610464,2
4418.29,3.98908,0.981407,917.172407,0.223459,2.8561,29.28432,68.3774,2304.0,4675.2,71.4,2.1904,4.016,28.561,26688,15.90577778,56.08333333,104.6111111,6.694444444,42.16583333,0.678888889,1.5425,-1.472222222,-1.888888889,-0.029444444,-3.361111111,9.7456,106.9444444,1.248333333,2.341111111,10.88888889,2.0,-0.051666667,260.0,17.66666667,67.0,-17.66666667,-58.7,224.6666667,26.01666667,-6.0,44.0,3120,-0.706,1.252,6.46e-05,-23.74726922,1.64e-05,0.874969962,2.757368202,-4.786237938,120,72,6228,887,0,0,-0.110283159,-0.097046499,0.394733864,1
1817.65,4.03284,0.0,693.565,0.184686,2.4025,31.992,95.108,625.0,2950.0,96.0,1.9321,3.72,28.83,14400,0.0,64.0,72.0,3.0,28.09,0.89,0.0,-2.0,0.0,-0.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0,432,-0.73,1.355,2.42e-05,-23.45477103,5.39e-06,0.335662716,1.439415359,-5.268524859,120,72,6228,0,0,0,-0.110283159,-0.003003152,0.082883502,1
3384.96,4.86854,0.0,992.474,0.204278,1.21,22.704,39.534,4900.0,5880.0,72.0,2.89,5.58,4.84,13440,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,12.0,24.0,-12.0,-36.0,0.0,0.0,0.0,0.0,1152,-0.458,1.548,0.000375121,-31.08608967,2.62e-05,2.151071758,2.462311502,-4.582448597,100,20,962,6228,0,0,-0.110283159,-0.011074772,0.280791788,1
2105.04,3.1465,141.481,141.481,0.104831,2.7225,21.384,51.117,900.0,1680.0,40.0,1.7161,3.24,10.89,3600,19.336,56.5,105.0,7.5,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.9168,24.0,0.445,0.89,1.0,-2.0,-0.02,272.0,16.0,68.0,-8.0,-55.2,24.0,3.56,-8.0,-8.0,2176,-0.477,1.214,0.000204963,-32.34075577,3.26e-05,1.847672605,3.257891802,-4.486571965,120,72,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1
11671.6,4.44127,0.0,1635.13,0.53451,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,21.66,5568,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6024.0,2.0,4.0,-2.0,-6.0,0.0,0.0,0.0,0.0,6024,-0.408,0.904,0.00037232,-31.70833162,0.000156208,2.37558794,6.959950453,-3.806296728,80,48,962,6228,6342,313,-0.110283159,-0.031695247,0.153714824,2
6590.41,11.69752,0.0,2049.62,0.980543,3.1684,23.0688,47.3124,2401.0,2646.0,40.0,2.0164,3.9,12.6736,5880,28.3648,56.5,122.5,7.5,41.425,0.935,2.045,-2.0,-3.0,-0.04,-7.4,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,306.0,8.0,26.0,-8.0,-27.6,24.0,3.56,-8.0,-8.0,1224,-0.606,1.921,0.000195931,-24.19071941,1.26e-05,3.11632903,4.906780117,-4.900101921,105,96,6228,12051,0,284,0.389716841,-0.024257543,-0.004702983,2
1404.63,2.84337,27.4158,27.4158,0.0348993,2.8561,21.9024,66.9916,2304.0,3648.0,40.0,2.1904,3.76,11.4244,5760,10.564,56.5,145.0,8.0,41.425,0.92,1.085,-2.5,0.5,-0.165,-1.0,5.053933333,128.0,-0.286666667,0.0,0.0,0.0,0.096666667,145.0,-24.0,52.0,0.0,-87.6,0.0,0.0,8.0,0.0,1160,-0.478,1.212,0.0240626,-56.97047235,3.12e-06,1.650886161,0.883970736,-5.505793906,120,24,962,0,0,0,0.389716841,0.061818741,-0.217196949,1
